"OBJECTID","Join_Count","TARGET_FID","ISO","NAME_0","NAME_1","HASC_1","TYPE_1","ENGTYPE_1","Region","Area","year_sur","level_sur","poor_ppp55","sh_b40","sh_t60","Violence","Dis_risk","Pop","Pop_dens","VIIRS","VIIRS_dens","CountryCode","y1","y2","y3","y4","y5","y6","y7","y8","y9","y10","y11","y13","y15","y16","y17","y18","y20","y21","y22","y23","y24","y25","y26","y27","y30","y31","y32","y33","y34","y35","y36","y40","y41","y44","y45","y46","y47","y48","y49","y50","y51","y52","y53","y54","y55","y56","y57","y59","y60","y61","y69","y70","y71","y72","y73","y74","y75","y82","y83","y84","y85","y86","y87","y88","y89","y92","y102","y104","y106","y108","y109","y110","y111","y112","y113","y114","y115","y116","y117","y118","y119","y120","y121","y122","y123","y124","y125","y126","y127","y128","y129","y130","y131","y132","y133","y138","y149","y155","y158","y161","y162","y163","y164","y165","y166","y167","y183","y184","y185","y186","y187","y192","y194","y195","y196","y197","y198","y199","y200","y201","y202","y203","y207","y208","y209","y210","y211","y229","y230","y231","risk_perc","risk_area","bio_perc","bio_area"
445,0,470,"PER","Peru","Lambayeque","PE.LB","Regi—n","Region","LAC",14459.9622801909,2015,"subnatid2",0.2057099,0.0459948,0.036116,NA,0.227544910179641,1278699.0598377,88.4303178016877,18486.0225995667,0.0144568985621317,"PE.LB",94.16899872,0.290008038,0.012489331,4.400000095,17.86166763,23.19333267,0.355447292,7426.542969,51.65449905,4.014389515,1.200320154,0.68027097,7.5,3.700000048,NA,72.58499908,0.703724062,21.20000076,0.101495937,NA,0.202283528,20.70000076,48.69356155,5.699999809,76.40000153,2.400000095,6.708459377,38.59999847,756.7386475,0.05263412,0.048764847,0.141482174,6833.340455,NA,19,48.70000076,19.89599991,40.09999847,0.048,0.09482487,40.90000153,0.532163305,0,1,95.16899872,NA,1.951655388,14.76893044,76,248.8740485,0.00047656,0.000120855,0,11,11,11.08333302,0.037999999,1.601186953,0.409979486,25.77285004,8.840486455,0.064592413,0.59850651,0.269837214,106,NA,17080.05078,1095209.875,74802.0625,250546.2813,NA,0.115301623,5.5,2.555969429,0.032728488,0.147857339,NA,0.032728488,45.16015244,12.97152162,5.644881725,40.604,11.669,76.16899872,0.002542355,0.009931232,1244983.625,1071319,81.63135529,74.51441193,9.199999809,1.399999976,84.5,1.600000024,10.30000019,10.5,0.0140235,0.0614159,0.205709904,NA,12.89599991,3.5,2.900000095,790.6610107,5.499355316,4960.411133,3.900000095,2.143301086,0.671244453,0.623233283,23.20000076,NA,NA,2.099999905,34.20000076,NA,NA,NA,0.203725606,0,0.880087557,0.132908508,14377.33984375,26.5748503,0.533068057,0.003741481,0.056127455,0.200506688,0.009823039,0.002611104,NA,NA,0,0
444,0,469,"PER","Peru","La Libertad","PE.LL","Regi—n","Region","LAC",25796.0346468963,2015,"subnatid2",0.250126,0.0643418,0.0559493,NA,0.930693069306931,1859968.3446722,72.1028782187648,27836.5800561942,0.0149661579649626,"PE.LL",91.30000305,0.238076136,0.016324631,12.89999962,76.03452301,16.58095169,0.124865204,10855.83984,42.61858749,0.952103972,0.618169319,0.545691013,5.099999905,3.799999952,NA,76,0.928456123,38.59999847,0.117243536,NA,0.262172389,11.5,51.55362701,8.5,71.66899872,2.598999977,8.139946938,46.70000076,2274.982178,0.089312784,0.211860016,0.148373395,11313.72868,NA,23.79199982,42.79199982,34.58499908,46,0.108999997,0.107955659,41.79999924,0.427036314,0,1,93.16899872,NA,0.984158695,22.38943481,67.30000305,350.922217,0.000119946,5.27e-05,0,15,9,20.41666603,0.041999999,2.038681504,0.424451876,9.31975174,5.566487521,0.066462272,0.629593369,0.325892386,173,NA,101927.7266,1587177.625,208055.8281,463112.8125,NA,0.081419132,2.200000048,2.781462074,0.022007453,0.140172679,NA,0.022007453,10.23042488,6.347613782,6.965061188,9.102,5.538,69.30000305,0.002371693,0.014722154,1961606.625,1431665,67.94548798,56.20526886,10,1.899999976,92,2.098999977,2,13.10000038,0.055050898,0.112370402,0.250126004,NA,20.70000076,2.5,0.200000003,3318.746826,13.02896023,6063.062988,6.099999905,1.666118854,0.738098259,0.667376413,11.10000038,NA,NA,1.100000024,20.10000038,NA,NA,NA,0.267066896,0,4.049958162,0.124032401,25472.078125,32.04040404,0.425453002,0.003056102,0.125103265,0.114795358,0.002543034,0.000959215,0.0269360269360269,694.842684091582,0,0
448,1,473,"PER","Peru","Loreto","PE.LO","Regi—n","Region","LAC",377816.548764738,2015,"subnatid2",0.4325367,0.0534966,0.0198172,2,0.16920281626164,1033245.52370357,2.73478101232394,7954.21085130796,0.0076982775814957,"PE.LO",69.58499908,0.026590673,NA,37.09999847,215.2438354,26.96138191,4.29e-06,1679.752563,0.444322377,1.162883401,0.066441611,0.0163729,21.20000076,14.89999962,NA,64.5,NA,65.69999695,0.001667509,NA,NA,54.09999847,17.80772972,32.09999847,56.29199982,4.300000191,7.083332062,35.40000153,369154.2188,0.976474047,0.884961069,8.67e-05,3493.931024,0.009590927,39.58499908,49.08499908,56.20000076,60.40000153,0.112000003,NA,45.20000076,NA,0,1,91.66899872,NA,0.842537105,3110.26123,64.66899872,2232.535203,7.72e-05,4.26e-06,0,51,38,26.25,0.147,3.872969488,NA,4.43560791,0.23795009,NA,NA,0.739337166,336,106461,88434.70313,947196.3125,227898.9063,445202.875,1,NA,11,NA,NA,NA,NA,NA,10.52109814,0.691287084,12.29299641,9.538,0.617,60.79199982,NA,NA,1092497.375,732647,2.540924549,1.937972665,32.5,10,56.29199982,12.10000038,7,24.89999962,0.085918702,0.221415102,0.432536691,NA,29.70000076,8,0.699999988,120222.0547,31.80072403,4441.526855,3.200000048,NA,NA,NA,26,NA,NA,8.5,47.70000076,NA,NA,NA,0.000792527,0,4.725892606,0,378048.15625,0.546197503,NA,0.000253921,0.002711801,NA,0.015408512,0.096825235,0.00385925085130533,1458.08883745857,1,377816.548765
446,2,471,"PER","Peru","Lima Province","PE.LP","Provincia","Province","LAC",2827.16716582154,2015,"subnatid2",0.042763,0.122182,0.438634,6,1.32352941176471,8685333.00719833,3072.09743809913,148368.841920123,0.0170826889190265,"PE.LP",98.80000305,0,0.058291985,1.399999976,1,18.07500076,0.43636176,0,0,13.71881104,2.256317993,18.97480011,4.900000095,1.200000048,NA,74.66899872,1.007473526,4.699999809,0.003126933,NA,0.186797479,7.900000095,37.14409637,1.100000024,81.80000305,2.098999977,6.822818756,8.699999809,0.000928105,3.41e-07,0.00017181,0.002577142,61936.47252,NA,7.197999954,13.10000038,2.900000095,16.60000038,0.02,0.231978638,36,0.997680729,0,1,98.58499908,NA,0,0,79.30000305,73.19479715,0.001195669,0.000185492,0,17,13,5.833333492,0.004,0.82030692,0.589414673,50.33798218,17.12947499,0.039088228,0.654953835,0.112933072,101,NA,NA,NA,NA,NA,NA,0.051872926,3.799999952,3.99174516,0.011983954,0.300059879,NA,0.011983954,139.865921,23.64362324,6.295962334,129.891,21.609,80.5,0.002314951,0.009200136,9697333,6862465,3007.85791,2521.114258,1.200000048,0,93.66899872,3.700000048,2.598999977,4.199999809,NA,NA,NA,NA,5.5,1.5,0.600000024,117.5673828,4.319159508,11402.99023,1,1.740908682,0.720888235,0.863908114,5.599999905,NA,NA,0.100000001,39,NA,NA,NA,0.163287759,0,0.514141772,0.17174077,2721.99682617188,34.53333333,0.92130874,0.219469458,0.630111754,0.178284602,0.003264381,0,0.290322580645161,820.790467496129,0,0
447,0,472,"PER","Peru","Lima","PE.LR","Regi—n","Region","LAC",33737.0259466923,2015,"subnatid2",0.042763,0.122182,0.438634,NA,1.01028277634961,979434.657639503,29.0314463161958,25170.2487967536,0.0256987524388971,"PE.LR",98.80000305,0.040382359,0.015294823,1.399999976,6.675000191,12.0013895,0.144412607,7673.553223,23.58436394,5.25951767,0.900658826,0.227431998,4.900000095,1.200000048,NA,74.66899872,0.82893036,4.699999809,0.031445075,NA,0.176000915,7.900000095,37.64501572,1.100000024,81.80000305,2.098999977,6.587708473,8.699999809,165.7315063,0.005093693,0.046599466,0.236452237,9898.14147,NA,7.197999954,13.10000038,2.900000095,16.60000038,0.02,0.136199833,36,0.646536441,0,1,98.58499908,NA,0.39858377,0.660578907,79.30000305,360.5588547,0.000415844,6.91e-05,0,17,13,5.833333492,0.004,1.402351471,0.429688441,29.28351402,9.31241111,0.033817451,0.582511877,0.236926759,101,NA,3032.293213,683741,6999.202148,41429.42188,3,0.056968208,3.799999952,3.586067683,0.013807015,0.199315628,NA,0.013807015,53.65146255,9.265191317,26.2348423,49.923,8.386,80.5,0.002215957,0.006914932,1014800,744494,28.12172508,22.88172913,1.200000048,0,93.66899872,3.700000048,2.598999977,4.199999809,0.0031299,0.0072245,0.042762998,NA,5.5,1.5,0.600000024,2617.764404,8.045596123,11402.99023,1,1.86040988,0.654385949,0.898465318,5.599999905,NA,NA,0.100000001,39,NA,NA,NA,0.338551641,0.010646622,3.459098944,0.183676526,32536.61328125,33.64507772,0.985275792,0.00550598,0.035887729,0.148315502,0.002635046,7.48e-05,0.0130890052356021,441.58410925,0,0
449,1,474,"PER","Peru","Madre de Dios","PE.MD","Regi—n","Region","LAC",88202.9184214778,2015,"subnatid2",0.0790946,0.0029689,0.0054947,1,0.224206349206349,127996.242823524,1.45115655030703,2761.45542147756,0.0215745037554339,"PE.MD",88.30000305,0.025580514,NA,4.199999809,255.1432037,24.67098808,0,6747.586914,7.943845272,0.112338468,0.040938566,0.018578099,12.39999962,5,NA,62.29199982,NA,28.5,0.006170243,NA,NA,14.39999962,18.64321899,11.10000038,87.16899872,2.900000095,9.560353279,13,83365.78906,0.981454432,0.98424238,0.000202628,1099.337792,0.019098932,24.79199982,46.5,20.20000076,58.29999924,0.025,NA,39.59999847,NA,0,0.75,95.80000305,NA,1.323138118,1103.044556,82.16899872,1600.086762,6.06e-05,5.58e-06,0.25,37,29,12.25,0.024,4.420848227,NA,1.261197567,0.385550003,NA,NA,0.777135677,9,8054,1268.827393,117602.1172,3270.987305,11564.44434,NA,NA,3.099999905,NA,NA,NA,NA,NA,1.504911304,0.318509945,6.385458469,0.678,0.257,84.40000153,NA,NA,170893.9219,106535,1.46366322,1.254222512,6,0.600000024,88.90000153,14.10000038,2.598999977,13.89999962,0.0086781,0.022371801,0.079094604,NA,11.89599991,2.900000095,0.899999976,53029.67188,62.43113327,6688.943848,2.099999905,NA,NA,NA,18.5,NA,NA,1.100000024,46.5,NA,NA,NA,0.002351146,0,5.558609171,0,84941.0703125,1.752988048,NA,0.000202628,0.000950611,NA,0.00478929,0.002041698,0.00300902708124373,265.404970175025,1,88202.9184215
450,0,475,"PER","Peru","Moquegua","PE.MQ","Regi—n","Region","LAC",17194.6143699795,2015,"subnatid2",0.1146633,0.0037565,0.0071395,NA,0.364583333333333,180937.173640862,10.5228980276967,10122.9878135882,0.0559475292439414,"PE.MQ",91.40000153,0.481062502,0.004734965,4.699999809,13.6119051,11.99166679,0.514055967,5436.930664,34.31446457,0.249650702,0.155403895,0.123562999,4.5,0.5,NA,81.08499908,0.742667445,19.89999962,0.003106881,NA,0.293596466,5.5,47.42359543,7.099999905,84.58499908,2.098999977,3.325534344,21.79999924,5.099455833,0.000321845,0.000623686,0.052395411,3274.621932,NA,27.60000038,36.40000153,20.60000038,13.5,0.035999998,0.060909157,39.40000153,0.835737956,0,1,98.08499908,NA,10.53730869,0.537345409,89.90000153,660.0641339,1.73e-05,1.04e-05,0,15,15,16.33333397,0.014,0.667591269,0.455330953,5.371398449,4.159243266,0.091159024,0.771456901,0.121265672,6,NA,1921.451416,139790.4375,5811.156738,20792.55273,NA,0.022230245,1.600000024,3.187656334,0.004453653,0.21812018,NA,0.004453653,2.223022223,1.520476729,6.925412178,2.062,1.325,87.5,0.003549562,0.018248464,189770.1563,146097,10.79788208,9.22071743,3.400000095,0.400000006,95.80000305,8,0.800000012,5.900000095,0.0105961,0.0320464,0.114663303,NA,4.098999977,1.200000048,0.400000006,355.7710876,2.245401859,16400.78906,4.5,2.093449454,0.5636659,0.949934457,23.10000038,NA,NA,0.800000012,44.40000153,NA,NA,NA,0.141351536,0.003770991,2.919560159,0.276870459,15844.4287109375,26.29381443,0.720317777,0.002286849,0.018707385,0.052101251,0.005001039,0.000537063,NA,NA,0,0
451,0,476,"PER","Peru","Pasco","PE.PA","Regi—n","Region","LAC",24773.0642463248,2015,"subnatid2",0.4008535,0.0164014,0.0056177,NA,1.09507042253521,310617.852429777,12.5385317432364,4651.06351327151,0.0149735872451922,"PE.PA",81.5,0.116366461,NA,13.5,57.20714569,19.85595322,0.001013764,12813.9248,53.12192535,0.699853122,0.281391188,0.109703004,13.19999981,3,NA,71.90000153,NA,50.90000153,0.077798575,NA,NA,27.20000076,24.30885506,19.20000076,85.40000153,3.200000048,12.39952469,22.5,17129.58203,0.71013093,0.75532037,0.114161506,2709.216044,NA,42,60.70000076,44.40000153,61.70000076,0.066,NA,41.59999847,NA,0,1,94.16899872,NA,3.887215853,665.8638306,78.30000305,926.7871758,6.12e-05,1.89e-05,0,35,28,14,0.064000003,3.594199318,NA,8.933588028,3.027269257,NA,NA,0.600431677,46,1450,13151.64941,312014.0938,51445.17188,129135.9531,1,NA,5.199999809,NA,NA,NA,NA,NA,6.377191067,2.490274567,8.932975769,5.403,2.031,82,NA,NA,343889.375,248141,12.46954632,10.28703403,15.30000019,2.599999905,82.80000305,5.098999977,7,16.20000076,0.040824302,0.159692004,0.400853515,NA,27.89599991,7.5,0.5,14187.26953,58.81531906,6965.324219,5.099999905,NA,NA,NA,18.20000076,NA,NA,2.799999952,35.70000076,NA,NA,NA,0.043993454,0.001236012,12.59593646,0.000327524,24121.724609375,11.59010601,NA,0.000288533,0.007396724,NA,0.00485047,0.001009865,0.0175438596491228,434.615162215789,0.702507329895865,17403.2592170069
452,0,477,"PER","Peru","Piura","PE.PI","Regi—n","Region","LAC",36136.7058184284,2015,"subnatid2",0.2785353,0.0763791,0.0469533,NA,0.739336492890995,1872130.4895501,51.8068940471985,40313.5233402774,0.0215335007710735,"PE.PI",90.30000305,0.325115383,0.004560729,11.30000019,20.05757713,23.47954559,0.295898348,30952.77734,85.77939606,1.967085361,0.798357622,0.451391995,7.800000191,4.400000095,NA,76.40000153,0.723639712,42.09999847,0.101959109,95.4312439,0.154613335,19.79999924,47.11335754,9.600000381,83.5,2.900000095,8.966798782,50,5463.510254,0.151410192,0.117356442,0.162614107,11264.49367,NA,23.70000076,55.08499908,40,40.70000076,0.101000004,0.067406571,42.20000076,0.758330374,0,1,95.16899872,NA,2.10432148,114.9698257,70.16899872,265.4789084,0.000189549,6.4e-05,0,23,15,14,0.050000001,1.635020832,0.43338734,12.84710884,6.887984184,0.056260782,0.384470002,0.328902183,215,12704,57219.42969,1731568.875,182421.4531,514170.2188,1,0.059529424,6.300000191,3.217507695,0.034962055,0.355095706,NA,0.034962055,17.88332939,7.484102481,6.797164917,15.905,6.468,76.40000153,0.003365518,0.011094028,1896048.375,1467876,49.12734985,40.67922974,12,2.400000095,83.30000305,14,12.19799995,14.39999962,0.030996799,0.098820999,0.278535306,NA,23.89599991,3.900000095,1.5,2036.407715,5.643494129,4812.938965,4.599999905,2.173630561,0.454763688,0.727396317,15.10000038,NA,NA,1.799999952,34.40000153,NA,NA,NA,0.215459615,0,1.948890451,0.094331704,36084.1640625,32.24764151,0.907806898,0.002837183,0.012247823,0.293794247,0.008965497,0.000577994,0.014218009478673,513.792025854028,0,0
453,0,478,"PER","Peru","Puno","PE.PU","Regi—n","Region","LAC",77973.3109652343,2015,"subnatid2",0.4307244,0.0753455,0.0273658,NA,0.946772366930917,1618227.68909941,20.7536100374258,18735.7103576362,0.011577919772256,"PE.PU",81.58499908,0.271581233,NA,9.199999809,99.23300934,10.51506424,0.015134137,66289.27344,90.5785675,1.191451073,0.313610112,0.154683009,12.89999962,3.299999952,NA,64.08499908,NA,59.70000076,0.048717182,NA,NA,41.20000076,31.31307793,17.5,89.5,2.598999977,9.30191803,53,15647.87402,0.213814691,0.223632932,0.454338312,6491.162261,0.026000001,60.40000153,71.5,60.79199982,66.19999695,0.048999999,NA,40.40000153,NA,0,0.927958846,93.30000305,NA,0.767189205,120.0487976,94.30000305,690.5004657,0.000208459,3.28e-05,0.072041169,50,44,28.58333397,0.068999998,1.785324062,NA,11.77507401,4.798545999,NA,NA,0.380882698,236,8026,76241.74219,1342639.375,275609.625,608763.1875,1,NA,2.400000095,NA,NA,NA,NA,NA,10.7362442,3.191505502,5.327020645,9.218,2.548,92,NA,NA,1487832.5,1113897,18.32325935,15.22044086,17,2.299999952,75.30000305,10.5,5,27.10000038,0.0539441,0.195004895,0.430724412,NA,20.60000038,4.697999954,0,26577.49805,36.31585693,3450.564941,9,NA,NA,NA,25.79999924,NA,NA,4.400000095,39.70000076,NA,NA,NA,0.102026083,0.003931797,10.75458486,0.069823459,73184.28125,27.8286385,NA,0.002623301,0.012658129,NA,0.077321127,0.002451695,0.0327683615819209,2555.05764744723,0.244893620500744,19095.1664246982
454,1,479,"PER","Peru","San Mart’n","PE.SM","Regi—n","Region","LAC",51140.8890232159,2015,"subnatid2",0.4091119,0.0420883,0.0171353,1,1.12436115843271,840084.129054546,16.4268581383711,6821.88728542998,0.00812048109170628,"PE.SM",80.40000153,0.161019608,NA,12.39999962,118.329689,23.94791794,0.00013663,18138.25195,35.77736282,0.71650666,0.343649354,0.161087006,10.60000038,6.5,NA,80.58499908,NA,48.90000153,0.060104292,NA,NA,13.19999981,28.21874046,21.10000038,79.5,3.098999977,13.94948101,49.09999847,46934.4375,0.925773084,0.915723443,0.002571647,3522.091027,NA,50.40000153,62.40000153,41.20000076,62.29999924,0.061999999,NA,40.20000076,NA,0,0.826815665,93.66899872,NA,7.625229836,3578.858643,61.40000153,1310.679529,9.83e-05,2.61e-05,0.17318435,27,22,16.33333397,0.061000001,4.536803591,NA,5.008782864,1.907887723,NA,NA,0.684094494,134,NA,49745.5,799592.5,152203.0313,357594.2813,NA,NA,5.099999905,NA,NA,NA,NA,NA,5.436384201,2.786722053,5.401237011,4.795,2.31,69.90000153,NA,NA,961127.6875,712815,15.64235115,14.06014347,15.19999981,2.400000095,90.66899872,9.395999908,1.100000024,18.60000038,0.056912199,0.174130499,0.409111887,NA,14.30000019,3.900000095,1,26339.96484,51.95508957,3511.058105,4,NA,NA,NA,10.39999962,NA,NA,1.600000024,40.20000076,NA,NA,NA,0.015901538,0,16.97441114,6.55e-05,50697.5625,4.66,NA,0.000939568,0.01897867,NA,0.003556135,0.001001333,0.0314569536423841,1608.73657523311,0.880308505735975,45019.7595980225
455,0,480,"PER","Peru","Tacna","PE.TA","Regi—n","Region","LAC",17634.390173615,2015,"subnatid2",0.1295276,0.0095025,0.0119693,NA,0.238578680203046,342037.068656879,19.3960247725857,9312.80011509359,0.0272274585665915,"PE.TA",96.80000305,0.451210588,0.020023432,3.200000048,5.379166603,15.70833302,0.553632021,3820.795166,23.71449089,0.9046368,0.467004942,0.268864989,5.5,0.899999976,NA,69.58499908,0.818514937,12.89999962,0.005078726,NA,0.442464449,7.300000191,52.55533981,2.299999952,88.16899872,2.098999977,1.665121436,12.19999981,1.514741421,9.4e-05,4.52e-05,0.03951,3883.844986,NA,16,30.20000076,13.69799995,17.60000038,0.016000001,0.102431364,36.70000076,0.830351967,0,1,98.08499908,NA,3.118299007,0.047234166,94.5,434.1509895,0.000481303,0.000139292,0,21,14,16.91666603,0.008,0.725423529,0.402284767,8.455949783,5.150331855,0.228588176,0.806353839,0.114776901,7,NA,1975.764282,284975.4063,13512.7207,43777.00391,1,0.035611052,0.800000012,3.527224431,0.006075755,0.152906339,NA,0.006075755,9.931622505,4.656964988,5.83968544,8.501,4.114,91.5,0.00377788,0.019309825,361204.25,256720,19.40198326,15.933815,2.200000048,0.100000001,93,2.098999977,0.600000024,4.300000191,0.0058459,0.039981499,0.129527599,NA,2.700000048,0.699999988,0.699999988,2414.913086,14.98861694,9481.236328,2.900000095,1.799065265,0.202097376,0.908961218,18.29999924,NA,NA,0.400000006,47.58499908,NA,NA,NA,0.127369702,0.006718849,1.323789705,0.255983621,16111.646484375,20.60732984,0.774749854,0.007340965,0.016962003,0.069052702,0.003721383,0.000599493,NA,NA,0,0
456,0,481,"PER","Peru","Tumbes","PE.TU","Regi—n","Region","LAC",4661.11020399621,2015,"subnatid2",0.1286202,0.0073179,0.0077798,NA,0.714285714285714,241136.522943258,51.733709865199,4762.81662206724,0.0197515356194631,"PE.TU",96.66899872,0.386163116,0.021667482,2.900000095,36.67500305,25.36666679,0.019908117,4671.094727,100,0.973140419,0.639545172,0.549993038,8.300000191,2,NA,76.66899872,0.96544675,9.199999809,0.076426752,119.1272125,0.191817685,14.39999962,52.27775192,2.099999905,80.30000305,3.098999977,10.1171751,34.90000153,1334.903442,0.285779566,0.181092396,0.171250656,2059.202149,NA,12.39599991,46.90000153,8,19.39999962,0.037999999,0.057239303,38.40000153,0.436277048,0,1,98.40000153,NA,0.531683922,7.097466946,87.08499908,230.6808667,0.000175476,9.68e-05,0,26,24,12.25,0.014,2.189992061,0.382575162,12.82170773,7.24333173,0.096673231,0.422167868,0.489157253,9,7168,512.1108398,204710.625,4621.354004,29001.32227,NA,0.107703634,5.599999905,2.92336899,0.026585634,0.219910779,NA,0.026585634,10.07071781,7.12041688,10.78442955,8.639,6.189,83.58499908,0.003855286,0.010989371,236762.7969,175541,45.35430908,37.58026886,3.700000048,0.400000006,87.08499908,19.20000076,5.800000191,8.699999809,0.0022712,0.020495599,0.128620207,NA,10.30000019,2.598999977,0.699999988,2281.137695,48.835186,4655.944824,3.299999952,2.368138522,0.478997953,0.646516446,3.400000095,NA,NA,0.100000001,39.20000076,NA,NA,NA,0.416396141,0,0.287143422,0.111730471,4671.0947265625,23.82142857,0.750429719,0.003716182,0.02662242,0.231716978,0.009392547,0.010086779,NA,NA,0,0
457,0,482,"PER","Peru","Ucayali","PE.UC","Regi—n","Region","LAC",108110.247661445,2015,"subnatid2",0.2010248,0.0173293,0.0151282,NA,0.201768488745981,493706.255065436,4.56669248054552,7325.3559387587,0.0148374784876643,"PE.UC",84.90000153,0.016078867,NA,13.60000038,127.0407715,26.13085556,3.48e-05,3482.46582,3.293226719,0.580240071,0.091646966,0.050776802,10.80000019,3.900000095,NA,60.08499908,NA,36.09999847,0.012121996,NA,NA,37.79999924,21.0295105,14.60000038,72,3.400000095,10.49346352,27.29999924,103312.1875,0.976981461,0.963512719,0.000220173,3189.302686,0.019240716,27.5,48.90000153,29.70000076,65.09999847,0.079999998,NA,42.20000076,NA,0,0.666666687,94.66899872,NA,2.407591343,2487.335205,71.08499908,2257.011558,8.24e-05,8.77e-06,0.333333343,29,18,14,0.046,4.476715174,NA,3.508965969,0.407647902,NA,NA,0.766364754,46,25295,15758.18848,488618.1563,45461.14844,105820.7578,1,NA,4.599999905,NA,NA,NA,NA,NA,4.711706638,0.796899037,5.643559933,4.266,0.7,71.58499908,NA,NA,582853.9375,364938,4.477324963,3.451070786,11,2.5,66.58499908,7.197999954,2.299999952,19.79999924,0.029935399,0.086361296,0.201024801,NA,20.20000076,3,0.600000024,39042.05469,36.92048645,4441.526855,3.599999905,NA,NA,NA,15.89999962,NA,NA,1.700000048,38.70000076,NA,NA,NA,0.002551155,0,7.455787261,0,105746.3125,1.357484076,NA,0.000384189,0.009115417,NA,0.008269413,0.012905526,0.00318979266347687,344.849274835726,1,108110.247661
416,0,441,"PRY","Paraguay","Alto Paran‡","PY.AA","Departamento","Department","LAC",17289.386568447,2014,"subnatid1",0.1839544,0.1162992,0.1225845,NA,1.36813186813187,717463.795682106,41.4973540467579,50928.8904304877,0.0709846137700491,"PY.AA",NA,0.010707647,NA,NA,205.9263916,22.08194351,2.44e-05,14187.63477,100,5.063962936,2.300646673,0.892517984,NA,NA,NA,27.79199982,NA,NA,0.539671719,NA,NA,NA,21.67637444,NA,NA,5.598999977,10.03504658,NA,4729.628906,0.333362758,0.144159257,0.036167681,3827.730119,0.018640619,NA,NA,NA,NA,NA,NA,NA,NA,0,0.982758641,NA,NA,16.43869019,777.4890747,NA,394.0417603,0.000214689,7.09e-05,0.017241379,51,41,28.42035866,NA,2.620286569,NA,13.24397087,5.291961471,NA,NA,0.635541007,NA,NA,19654.91016,625173.9375,62373.71094,147244.0469,NA,NA,NA,NA,NA,NA,NA,NA,44.41759109,21.65413721,10.36408901,39.098,19.016,NA,NA,NA,874497.5,546579,50.92022705,38.52502441,NA,NA,NA,NA,NA,NA,0.024555201,0.077924497,0.183954403,NA,20,1.899999976,0.5,358.2365112,2.524991035,4306.522949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.203446239,0,0.654586908,0,14187.634765625,17.64130435,NA,0.008183395,0.227461353,NA,0.054056678,0.014290496,0.0162162162162162,280.368430838919,1,17289.3865684
