"country","iso3","income","region","pop_dis","rain_exp","pov_1016","SL.TLF.CACT.FE.ZS","HD.HCI.OVRL","SI.POV.GINI","SE.SEC.ENRR","SH.IMM.IDPT","account.t.d.7","LGBT_acc","wbl","ref_idp","EN.ATM.PM25.MC.M3","EG.FEC.RNEW.ZS","wat_qua","WWT.new","waste_rate","waste_managed","BHV.new","FSH.new","EN.ATM.CO2E.PC","forest_loss","agri_value","agri_land","gdp_ghg","gov_effect","cont_corr","lpi_score","water_efficiency_GDP","SG.GEN.PARL.ZS","SH.MED.PHYS.ZS","SH.UHC.SRVS.CV.XD","acc_sani_SDG","acc_water_SDG","rai","rule_law","IT.CEL.SETS.P2","IT.NET.USER.ZS","rapid_trans","displaced","wat_stress_SDG","glob_hunger_index","terror","pop_slums_SDG","heal_01_NDG","habi_01_NDG","habi_02_NDG","infr_02_NDG","food_03_NDG","infr_03_NDG","heal_03_NDG","SH.STA.AIRP.P5","SH.STA.WASH.P5","fao_withdraw_pc","ecos_04_NDG","chloroph_SDG","EG.ELC.ACCS.ZS","reg_qua","ghg_pc","pop_epid","patents","IS.SHP.GCNW.XQ","dai","EG.EGY.PRIM.PP.KD","pop_dis_per","rain_exp_per","pov_1016_per","SL.TLF.CACT.FE.ZS_per","HD.HCI.OVRL_per","SI.POV.GINI_per","SE.SEC.ENRR_per","SH.IMM.IDPT_per","account.t.d.7_per","LGBT_acc_per","wbl_per","ref_idp_per","EN.ATM.PM25.MC.M3_per","EG.FEC.RNEW.ZS_per","wat_qua_per","WWT.new_per","waste_rate_per","waste_managed_per","BHV.new_per","FSH.new_per","EN.ATM.CO2E.PC_per","forest_loss_per","agri_value_per","agri_land_per","gdp_ghg_per","gov_effect_per","cont_corr_per","lpi_score_per","water_efficiency_GDP_per","SG.GEN.PARL.ZS_per","SH.MED.PHYS.ZS_per","SH.UHC.SRVS.CV.XD_per","acc_sani_SDG_per","acc_water_SDG_per","rai_per","rule_law_per","IT.CEL.SETS.P2_per","IT.NET.USER.ZS_per","rapid_trans_per","displaced_per","wat_stress_SDG_per","glob_hunger_index_per","terror_per","pop_slums_SDG_per","heal_01_NDG_per","habi_01_NDG_per","habi_02_NDG_per","infr_02_NDG_per","food_03_NDG_per","infr_03_NDG_per","heal_03_NDG_per","SH.STA.AIRP.P5_per","SH.STA.WASH.P5_per","fao_withdraw_pc_per","ecos_04_NDG_per","chloroph_SDG_per","EG.ELC.ACCS.ZS_per","reg_qua_per","ghg_pc_per","pop_epid_per","patents_per","IS.SHP.GCNW.XQ_per","dai_per","EG.EGY.PRIM.PP.KD_per","Resilience_v2","Inclusion_v2","Sustainability_v2","Efficiency_v2"
"Bangladesh","BGD","Lower middle income","South Asia",3.8565616,31.407295,16.75,36.1500015258789,0.479,32.4,72.5581283569336,98,40.0787315368652,4.8,49.4,7.6,60.8457845768598,34.7470690115416,-2.1778034,NA,0.266573033713277,12.9694703,44.7,19.6,0.533298791093343,9.03421655660688,992.2584,2641.25855247292,727525.042605163,-0.748399317264557,-0.905127942562103,2.6,6.96155638863265,20.9169054441261,0.5433,48,48.23324,97.01601,47.0329955816395,-0.640220820903778,101.5491558,12.9,0,775.070904264196,5.7,25.8,0.0317120276017915,47.2,1.19,35.31645421,0.111720386,0.061768665,16.590313738,16.8417026426245,11.82175195,149,11.9,224.6291434,-0.4,8.025,85.1604232788086,-0.832866847515106,19.5587761306149,12.931964,0.221172388463061,13.2588840575,0.371819019317627,3.13980502442378,0.133333333333333,0.110344827586207,0.251968503937008,0.168831168831169,0.323741007194245,0.716981132075472,0.299212598425197,0.823529411764706,0.463768115942029,0.563758389261745,0.105960264900662,0.2,0.064935064935065,0.620915032679739,0.414965986394558,NA,0.939393939393939,0.00819672131147541,0.150684931506849,0.931372549019608,0.812080536912752,0.406896551724138,0.0103092783505155,0.91358024691358,0.359712230215827,0.24025974025974,0.207792207792208,0.36241610738255,0.204081632653061,0.388157894736842,0.301369863013699,0.24,0.211180124223602,0.54601226993865,0.595419847328244,0.318181818181818,0.352517985611511,0,0,0.0851063829787234,0.675496688741722,0.247619047619048,0.57051282051282,0.349056603773585,0.0324675324675324,0.993506493506494,0.051948051948052,0.0796460176991151,0.23972602739726,0.53968253968254,0.248175182481752,0.246478873239437,0.302816901408451,0.598684210526316,0.422818791946309,0.272727272727273,0.276073619631902,0.194805194805195,0.153333333333333,0.336448598130841,0.1,0.318965517241379,0.290540540540541,0.827814569536424,0.312152500679545,0.385912146761967,0.423086713137283,0.293811066842772
"Belarus","BLR","Upper middle income","Europe & Central Asia",0.07661015,1.252709,0,58.1599998474121,NA,25.3,102.439529418945,97,74.4133911132813,3.5,75.6,2.7,18.7655799063811,6.7708695317313,-3.6729355,7.2,1.26690815625336,NA,55.1,NA,6.13370756764118,9.26774834133873,11665.3,921.468827451451,599058.428680393,-0.301030337810516,-0.192285910248756,2.54,39.1743702571116,40,5.1905,76,97.79095,96.48397,30.13185,-0.832867622375488,123.0082886,82.78915209,18.3,NA,4.6,5,0.0720651091926567,33.2,1.035,43.9289843,0.091467105,NA,12.367761752,86.7796989270316,0.3637507,60.7,0.1,147.8270743,-1.1,NA,100,-0.651869773864746,-3.3696492856171,NA,5.64452136463636,NA,0.591658711433411,6.47006816492061,0.666666666666667,0.96551724137931,1,0.668831168831169,NA,0.971698113207547,0.669291338582677,0.758169934640523,0.695652173913043,0.375838926174497,0.403973509933775,0.793333333333333,0.623376623376623,0.209150326797386,0.244897959183673,0.373831775700935,0.254545454545455,NA,0.534246575342466,NA,0.268456375838926,0.4,0.525773195876289,0.623456790123457,0.302158273381295,0.435064935064935,0.564935064935065,0.308724832214765,0.619047619047619,0.868421052631579,0.972602739726027,0.68,0.683229813664596,0.515337423312883,0.358778625954198,0.227272727272727,0.611510791366906,0.537313432835821,0.818181818181818,NA,0.708609271523179,1,0.461538461538462,0.537735849056604,0.772727272727273,0.87012987012987,0.162337662337662,NA,0.506849315068493,0.0714285714285714,0.627737226277372,0.556338028169014,1,0.690789473684211,0.61744966442953,NA,0.417177914110429,0.279220779220779,0.54,NA,0.541666666666667,NA,0.547297297297297,0.23841059602649,0.640298472912268,0.65731555521935,0.485621712082171,0.478668987967462
"Belgium","BEL","High income","Europe & Central Asia",0.0031292444,6.231018,0.128571428571429,48.6599998474121,0.757,27.2,155.961074829102,98,98.8567352294922,7.9,100,2,12.8865184713072,9.20164053078148,-12.870683,67.9,1.17350603791629,99.99999999865,43.8,9,8.55051325420587,10.366503576437,57736.05,4776.74016547231,3720233.59744664,1.17174816131592,1.510498046875,4.05,125.863312310201,41.3333333333333,3.0709,84,99.48606,100,88.7310563158884,1.36705422401428,99.7421427,90.37051309,9.8,0.262247088598521,49.1,NA,0.060560964553674,NA,1.03,46.64224811,0.081837522,0.071185628,9.3211319186,79.325205634137,NA,15.7,0.3,349.7450206,-5.65,8.22,100,1.26875472068787,-17.9389163942455,NA,10.0688659615495,88.3543702125,0.780437767505646,4.74127411057829,0.893333333333333,0.786206896551724,0.84251968503937,0.324675324675325,0.820143884892086,0.924528301886792,1,0.823529411764706,0.942028985507246,0.946308724832215,0.95364238410596,0.88,0.798701298701299,0.26797385620915,0,0.766355140186916,0.327272727272727,0.934426229508197,0.10958904109589,0.235294117647059,0.147651006711409,0.331034482758621,0.876288659793814,0.950617283950617,0.877697841726619,0.811688311688312,0.876623376623377,0.973154362416107,0.850340136054422,0.888157894736842,0.73972602739726,0.926666666666667,0.838509316770186,0.815950920245399,0.931297709923664,0.857142857142857,0.316546762589928,0.776119402985075,0.666666666666667,0.985815602836879,0.218543046357616,NA,0.512820512820513,NA,0.967532467532468,0.753246753246753,0.253246753246753,0.0530973451327433,0.746575342465753,0.103174603174603,NA,0.845070422535211,0.669014084507042,0.427631578947368,0.959731543624161,0.254545454545455,0.417177914110429,0.824675324675325,0.826666666666667,NA,0.641666666666667,0.948275862068966,0.878378378378378,0.443708609271523,0.5844432236747,0.829696070322305,0.493809853182323,0.785599406418666
"Benin","BEN","Lower middle income","Sub-Saharan Africa",0.66554765,7.318422,51.4,68.6500015258789,0.406,47.8,59.0425186157227,76,31.8528900146484,3.6,74.4,4.8,38.9999587632257,NA,-0.01389409,NA,0.348944086326019,17.152189,50.2,11.7,NA,23.147681797362,NA,700.431948788354,332249.628888257,-0.565986633300781,-0.385964125394821,2.65,54.2805851738842,7.2289156626506,0.0481,40,16.45292,66.41473,36.0907354500594,-0.675139844417572,87.70201313,NA,0,70.694607089785,1,24,0.0286405088119297,58.8,1.08,74.44341865,0.088465394,0.012000267,47.770759622,46.5907071276267,25.79195584,NA,NA,20.93922631,-0.45,3.8325,41.529239654541,-0.336908608675003,16.7012567753051,15.468425,NA,17.4618260489,0.224117398262024,9.07481537036461,0.433333333333333,0.731034482758621,0.0787401574803149,0.863636363636364,0.20863309352518,0.10377358490566,0.220472440944882,0.169934640522876,0.297101449275362,0.416107382550336,0.364238410596026,0.5,0.24025974025974,NA,0.782312925170068,NA,0.884848484848485,0.139344262295082,0.397260273972603,0.46078431372549,NA,0.0413793103448276,NA,0.555555555555556,0.165467625899281,0.357142857142857,0.487012987012987,0.402684563758389,0.727891156462585,0.0526315789473684,0.0547945205479452,0.0933333333333333,0.0496894409937888,0.153374233128834,0.427480916030534,0.305194805194805,0.194244604316547,NA,0,0.439716312056738,0.927152317880795,0.304761904761905,0.58974358974359,0.19811320754717,0.383116883116883,0.337662337662338,0.168831168831169,0.424778761061947,0,0.301587301587302,0.138686131386861,NA,NA,0.953947368421053,0.456375838926175,0.609090909090909,0.104294478527607,0.402597402597403,0.18,0.299065420560748,NA,0.413793103448276,0.0540540540540541,0.0927152317880795,0.358273604552334,0.256465094024904,0.467782129732221,0.319873380556217
"Bhutan","BTN","Lower middle income","South Asia",0.1547706,2.216714,2.2,59.25,NA,37.4,90.0946807861328,97,NA,4.1,71.9,6.1,37.926503204094,86.9045483179462,1.2880363,NA,0.455165986465457,NA,52.3,NA,1.71227445300655,0.799188532874045,NA,405.421128626204,540279.308522065,0.35889732837677,1.6467512845993,2.25,7.24960037891426,14.8936170212766,0.4024,62,69.25394,97.23338,34.1886505534622,0.551596522331238,95.5637066,NA,NA,246.039643564013,1.4,NA,0.0624463271899588,NA,1.19,41.46191446,0.130939086,NA,13.71962406,NA,6.43846287,124.5,3.9,453.3486774,0.5,NA,100,-0.339976459741592,50.760088840544,NA,0.888891168025032,NA,0.443957298994064,10.4079225807329,0.593333333333333,0.931034482758621,0.496062992125984,0.701298701298701,NA,0.433962264150943,0.456692913385827,0.758169934640523,NA,0.476510067114094,0.304635761589404,0.366666666666667,0.279220779220779,0.954248366013072,0.972789115646258,NA,0.787878787878788,NA,0.465753424657534,NA,0.63758389261745,0.924137931034483,NA,0.41358024691358,0.287769784172662,0.675324675324675,0.896103896103896,0.0939597315436242,0.210884353741497,0.203947368421053,0.273972602739726,0.373333333333333,0.316770186335404,0.570552147239264,0.412213740458015,0.720779220779221,0.273381294964029,NA,NA,0.205673758865248,0.900662251655629,NA,0.5,NA,0.0324675324675324,0.928571428571429,0.012987012987013,NA,0.39041095890411,NA,0.328467153284672,0.302816901408451,0.366197183098592,0.355263157894737,0.228187919463087,NA,0.417177914110429,0.396103896103896,0.0266666666666666,NA,0.191666666666667,NA,0.351351351351351,0.0662251655629139,0.463416410506119,0.44914242791926,0.525062010466658,0.381427523602334
"Bolivia","BOL","Lower middle income","Latin America & Caribbean",2.1083381,14.891022,6.96666666666667,63.3699989318848,NA,41.6,89.724250793457,83,42.8278312683105,5.4,82.5,3.3,21.5689865956858,17.5381818257023,-1.0565151,3.5,0.5812087264714,NA,65.8,NA,1.95851434392516,8.81033846440672,1808.615,112.608897933767,43563.3475567628,-0.322099387645721,-0.621978878974915,2.36,17.9639090830156,46.1538461538462,1.5901,68,60.71694,92.84874,20.5027216916122,-1.14771151542664,101.5263482,NA,0,176.458089246017,1.2,15.4,0,48.5,1.085,83.36091547,0.050527401,NA,7.7911507534,-177.985836124855,3.24489958,63.7,5.6,186.5475788,13,NA,95.5853652954102,-0.908003509044647,17.9536223229807,17.0483,2.64764135113021,NA,0.479700028896332,4.94824309303077,0.226666666666667,0.468965517241379,0.338582677165354,0.798701298701299,NA,0.264150943396226,0.440944881889764,0.215686274509804,0.471014492753623,0.718120805369127,0.582781456953642,0.72,0.545454545454545,0.431372549019608,0.564625850340136,0.261682242990654,0.660606060606061,NA,0.773972602739726,NA,0.590604026845638,0.420689655172414,0.0618556701030928,0.203703703703704,0.0215827338129496,0.428571428571429,0.344155844155844,0.181208053691275,0.45578231292517,0.947368421052632,0.465753424657534,0.446666666666667,0.273291925465839,0.404907975460123,0.16030534351145,0.116883116883117,0.345323741007194,NA,0,0.269503546099291,0.907284768211921,0.485714285714286,1,0.30188679245283,0.253246753246753,0.285714285714286,0.545454545454545,NA,0.849315068493151,0.873015873015873,0.394160583941606,0.514084507042254,0.345070422535211,0.638157894736842,0.00671140939597314,NA,0.349693251533742,0.162337662337662,0.16,0.280373831775701,0.35,NA,0.398648648648649,0.417218543046358,0.507137062845722,0.475481094295286,0.454848597452236,0.249090818491889
"Bosnia and Herzegovina","BIH","Upper middle income","Europe & Central Asia",1.98689135,24.662994,0.1,35.5200004577637,0.618,NA,NA,73,47.5024299621582,3.1,85,6.9,27.7476689647337,40.7500602307998,-0.82029058,1.1,0.991989117374506,59.7336779,49,NA,6.451938373436,1.13130640375802,7623.08,507.912920879584,635480.115685656,-0.618539810180664,-0.57186371088028,2.76,NA,26.1904761904762,2.1616,61,95.36024,96.14236,79.1957985412949,-0.23337022960186,113.7691912,69.94634763,NA,8.75526201668962,2.7,5,0.0197443337741955,7.6,1.035,45.08338091,0.077335376,0.00027559,17.100250796,22.7300892330376,1.34138891,79.8,0.1,NA,-1.75,NA,100,-0.211069241166115,19.6007436480208,0.53315,2.39460296335289,NA,0.597583293914795,8.72351247081657,0.24,0.172413793103448,0.874015748031496,0.155844155844156,0.611510791366906,NA,NA,0.124183006535948,0.507246376811594,0.25503355704698,0.655629139072848,0.28,0.402597402597403,0.666666666666667,0.63265306122449,0.158878504672897,0.436363636363636,0.418032786885246,0.363013698630137,NA,0.248322147651007,0.862068965517241,0.45360824742268,0.450617283950617,0.323741007194245,0.305194805194805,0.376623376623377,0.48993288590604,NA,0.559210526315789,0.547945205479452,0.34,0.577639751552795,0.496932515337423,0.854961832061069,0.525974025974026,0.482014388489209,0.26865671641791,NA,0.780141843971631,0.814569536423841,1,0.628205128205128,0.877358490566038,0.772727272727273,0.824675324675325,0.272727272727273,0.955752212389381,0.219178082191781,0.5,0.474452554744526,0.408450704225352,1,NA,0.724832214765101,NA,0.417177914110429,0.461038961038961,0.146666666666667,0.710280373831776,0.3,NA,0.560810810810811,0.0993377483443708,0.611901693189805,0.479241808149102,0.497580496605065,0.392119250566696
"Botswana","BWA","Upper middle income","Sub-Saharan Africa",0.55868795,25.357905,14.5,65.2300033569336,0.424,53.3,NA,95,34.6667327880859,4.5,63.8,3.6,23.094386181065,28.8798269935477,-1.078177,1,0.293958883673832,NA,72.5,NA,2.93537378746856,2.48471483956939,NA,14.6275512856635,175130.382497617,0.333441078662872,0.748641729354858,2.96,90.1843941473223,10.7692307692308,0.5269,61,77.26922,90.33771,28.0143425115697,0.466019362211227,162.6411807,NA,NA,57.8223673742392,2,23.6,0,NA,1.085,52.81930185,0.043295467,NA,10.6067498874,44.4999646607729,10.09390604,101.3,11.8,87.52516915,0.5,NA,64.8517227172852,0.453949004411697,-24.1487905665155,45,0.339585150770607,NA,0.472317963838577,3.35102805516129,0.473333333333333,0.158620689655172,0.275590551181102,0.844155844155844,0.258992805755396,0.0377358490566038,NA,0.633986928104575,0.36231884057971,0.536912751677852,0.211920529801325,0.686666666666667,0.5,0.57516339869281,0.557823129251701,0.149532710280374,0.927272727272727,NA,0.89041095890411,NA,0.496644295302013,0.8,NA,0.0493827160493827,0.107913669064748,0.649350649350649,0.785714285714286,0.61744966442953,0.802721088435374,0.0986842105263158,0.294520547945205,0.34,0.366459627329193,0.337423312883436,0.305343511450382,0.701298701298701,0.935251798561151,NA,NA,0.51063829787234,0.847682119205298,0.323809523809524,1,NA,0.253246753246753,0.584415584415584,0.623376623376623,NA,0.650684931506849,0.341269841269841,0.262773722627737,0.373239436619718,0.309859154929577,0.802631578947368,0.228187919463087,NA,0.208588957055215,0.662337662337662,0.9,0.130841121495327,0.116666666666667,NA,0.385135135135135,0.788079470198676,0.461086649268542,0.366985359081574,0.577751177666422,0.55010845893683
"Brazil","BRA","Upper middle income","Latin America & Caribbean",1.021607575,5.868249,3.55,54.3600006103516,0.56,53.4,NA,87,56.6252403259277,6.8,81.9,3.6,12.7066294740724,43.7903891971588,-3.2143369,49.3,1.08955639287142,91.4755198,63.1,8.3,2.24239344567735,10.8892435485521,11819.53,664.236289687844,824638.34435595,-0.44743737578392,-0.399967670440674,3.02,31.4068154555495,14.6198830409357,2.1652,79,88.29385,98.19339,35.5286573803696,-0.253781080245972,95.71653293,NA,11.2,50.128246771714,3.1,5.3,0.00158811506125049,16.3,1.075,85.54238523,0.059171503,0.004460565,5.9351369848,11.870133377942,0.13458368,29.9,1,316.0265209,5.85,2.325,100,-0.323961108922958,6.21757013394816,40.44924,12.9221356217973,34.1554600453,0.68300062417984,4.13022139420731,0.366666666666667,0.806896551724138,0.448818897637795,0.506493506493506,0.460431654676259,0.0283018867924528,NA,0.30718954248366,0.565217391304348,0.845637583892617,0.556291390728477,0.686666666666667,0.805194805194805,0.699346405228758,0.292517006802721,0.654205607476635,0.363636363636364,0.622950819672131,0.726027397260274,0.176470588235294,0.563758389261745,0.296551724137931,0.536082474226804,0.54320987654321,0.410071942446043,0.38961038961039,0.474025974025974,0.63758389261745,0.591836734693878,0.184210526315789,0.554794520547945,0.806666666666667,0.447204968944099,0.613496932515337,0.419847328244275,0.506493506493506,0.287769784172662,NA,0.704545454545455,0.553191489361702,0.788079470198676,0.847619047619048,0.858974358974359,0.745283018867924,0.480519480519481,0.279220779220779,0.461038961038961,0.761061946902655,0.917808219178082,0.595238095238095,0.715328467153285,0.732394366197183,0.514084507042254,0.480263157894737,0.0671140939597316,0.754545454545455,0.417177914110429,0.409090909090909,0.36,0.149532710280374,0.7,0.612068965517241,0.722972972972973,0.576158940397351,0.617578361468261,0.486243523831492,0.506816292909126,0.540101454490256
"Brunei Darussalam","BRN","High income","East Asia & Pacific",NA,NA,NA,58.4799995422363,NA,NA,92.0957183837891,99,NA,NA,53.1,1.3,5.90306546792381,0.0149350358914578,0.16134566,6,1.43539325842697,99.2308561,58.8,9.3,18.2563839923773,5.18507072169058,43561.55,3490.31426416667,1284508.91370137,1.25271427631378,0.795430362224579,2.78,131.827226729889,9.09090909090909,1.609,81,96.34904,99.90001,NA,0.628720998764038,132.6607198,95,NA,22.145106991493,3.5,NA,0.00678417514496232,NA,1.025,158.4928248,0.046263903,0.009405272,15.352001782,-357.394379176148,0,13.3,0.1,216.739345,-2.05,4.19,100,0.686816394329071,-21.226152307214,NA,26.7895044720056,7.6761561313,0.62891697883606,3.65225820025726,NA,NA,NA,0.688311688311688,NA,NA,0.480314960629921,0.888888888888889,NA,NA,0.145695364238411,0.986666666666667,0.993506493506494,0.0392156862745098,0.843537414965986,0.327102803738318,0.187878787878788,0.69672131147541,0.678082191780822,0.294117647058824,0.0268456375838926,0.586206896551724,0.814432989690722,0.938271604938272,0.568345323741007,0.850649350649351,0.798701298701299,0.503355704697987,0.857142857142857,0.0723684210526316,0.472602739726027,0.853333333333333,0.602484472049689,0.779141104294479,NA,0.746753246753247,0.748201438848921,0.895522388059702,NA,0.652482269503546,0.754966887417219,NA,0.75,NA,1,0.0194805194805194,0.597402597402597,0.548672566371681,0.301369863013699,0.96031746031746,1,0.894366197183099,1,0.605263157894737,0.771812080536913,0.563636363636364,0.417177914110429,0.727272727272727,0.873333333333333,NA,0.85,0.137931034482759,0.628378378378378,0.708609271523179,0.64157226393025,0.591438281357614,0.586351625212451,0.718237840992027
"Bulgaria","BGR","Upper middle income","Europe & Central Asia",0.0418058445,6.10154,2.18571428571429,49.3400001525879,0.676,41.3,96.8209075927734,92,54.5476837158203,4.6,90.6,4,19.1491323370921,17.6500779274042,-4.3148824,13.9,1.17791401239919,68.525726,44.8,12.9,5.85150106161461,2.98548203079162,10266.27,720.004612919936,795276.811216473,0.271875739097595,-0.151538401842117,3,10.4217585224443,26.6666666666667,4.0332,66,86.0037,99.10834,37.6796674113231,-0.0298134796321392,116.2063245,67.94698094,31.4,3.19579261712584,41.8,5,0.0112323569354076,NA,1.035,49.87186155,0.068099613,0.00244373,9.7676784828,36.5507777246819,0.15566045,61.8,0.1,796.6975875,0,9.5425,100,0.589742541313171,-4.79213388973237,NA,3.24003524702737,7.2486620211,0.62544721364975,6.38417492583013,0.773333333333333,0.793103448275862,0.503937007874016,0.350649350649351,0.697841726618705,0.30188679245283,0.535433070866142,0.470588235294118,0.550724637681159,0.550335570469799,0.76158940397351,0.633333333333333,0.61038961038961,0.437908496732026,0.210884353741497,0.467289719626168,0.315151515151515,0.467213114754098,0.171232876712329,0.607843137254902,0.302013422818792,0.758620689655172,0.474226804123711,0.561728395061728,0.388489208633094,0.62987012987013,0.577922077922078,0.630872483221476,0.306122448979592,0.572368421052632,0.910958904109589,0.426666666666667,0.422360248447205,0.662576687116564,0.458015267175573,0.577922077922078,0.503597122302158,0.194029850746269,0.909090909090909,0.851063829787234,0.245033112582781,1,0.698717948717949,NA,0.772727272727273,0.662337662337662,0.344155844155844,0.84070796460177,0.698630136986301,0.380952380952381,0.700729927007299,0.535211267605634,1,0.197368421052632,0.288590604026846,0.227272727272727,0.417177914110429,0.707792207792208,0.566666666666667,NA,0.375,0.120689655172414,0.621621621621622,0.251655629139073,0.690889411826806,0.519717770861377,0.447728538966288,0.489414413849909
"Burkina Faso","BFA","Low income","Sub-Saharan Africa",2.201573,8.813866,43.8,58.4300003051758,0.369,NA,41.3111000061035,91,26.7418079376221,3,79.4,7,42.9355925055958,74.1671878585048,0.0026739,NA,0.399425852614701,NA,53,NA,0.183287285069519,NA,NA,220.588105058843,286060.145362135,-0.578342914581299,-0.112944409251213,2.63,17.2456684964373,6.2992125984252,0.0847,40,19.40209,47.88813,15.706451318647,-0.44563627243042,100.2122395,NA,0,46.3768864710942,7.8,25.8,0.120757524343848,57.1,1.08,74.25354889,0.083682521,NA,12.969819634,NA,25.33642174,206.2,49.6,42.61918549,-0.2,NA,14.4,-0.37158739566803,4.34883637897715,45,NA,NA,0.23615500330925,6.03244507030799,0.22,0.703448275862069,0.102362204724409,0.681818181818182,0.079136690647482,NA,0.094488188976378,0.411764705882353,0.231884057971014,0.208053691275168,0.503311258278146,0.26,0.207792207792208,0.856209150326797,0.789115646258503,NA,0.854545454545454,NA,0.479452054794521,NA,0.906040268456376,NA,NA,0.265432098765432,0.136690647482014,0.337662337662338,0.590909090909091,0.389261744966443,0.442176870748299,0.0328947368421053,0.102739726027397,0.0933333333333333,0.0745341614906832,0.0306748466257669,0.0687022900763359,0.396103896103896,0.323741007194245,NA,0,0.567375886524823,0.562913907284768,0.247619047619048,0.371794871794872,0.207547169811321,0.383116883116883,0.344155844155844,0.220779220779221,NA,0.465753424657534,NA,0.145985401459854,0.0915492957746479,0.0774647887323944,0.907894736842105,0.348993288590604,NA,0.0122699386503067,0.376623376623377,0.38,0.130841121495327,NA,NA,0.0675675675675676,0.291390728476821,0.333862198613497,0.192348552439444,0.536277899283055,0.301463280541627
"Burundi","BDI","Low income","Sub-Saharan Africa",1.7103247,8.851059,72.8,80.4700012207031,0.38,NA,45.091251373291,90,NA,2.7,73.1,8.5,38.8962679482295,95.6789242535879,-1.0168824,NA,0.780007133370935,NA,48.5,NA,0.0472010959574935,5.14730750346738,257.6461,608.398253476144,373068.385361982,-1.41998159885406,-1.45081269741058,2.22,11.3255707938711,38.2113821138211,0.1001,42,45.8212,60.83055,65.0109822761943,-1.49622845649719,56.64970019,NA,0,148.477376991027,10.2,NA,1.99247083751018,47.7,1.085,118.2969576,0.09731489,NA,15.562413588,NA,50.27867323,179.9,65.4,25.87046351,-0.3,NA,11.0242519378662,-0.977894246578217,-5.62086482152004,45,NA,NA,0.261421203613281,7.72218437489304,0.293333333333333,0.696551724137931,0.0236220472440944,0.980519480519481,0.136690647482014,NA,0.133858267716535,0.366013071895425,NA,0.087248322147651,0.33112582781457,0.12,0.25974025974026,0.993464052287582,0.571428571428571,NA,0.527272727272727,NA,0.308219178082192,NA,0.986577181208054,0.6,0,0.506172839506173,0.194244604316547,0.0779220779220779,0.0584415584415584,0.0805369127516778,0.326530612244898,0.815789473684211,0.116438356164384,0.126666666666667,0.204968944099379,0.116564417177914,0.748091603053435,0.0714285714285714,0.0647482014388489,NA,0,0.283687943262411,0.503311258278146,NA,0.0897435897435898,0.330188679245283,0.253246753246753,0.0584415584415584,0.116883116883117,NA,0.280821917808219,NA,0.0291970802919708,0.133802816901408,0.0492957746478874,0.934210526315789,0.395973154362416,NA,0,0.136363636363636,0.573333333333333,0.130841121495327,NA,NA,0.128378378378378,0.165562913907285,0.244822033256309,0.299368483535813,0.527776464631685,0.139256177438435
"Cambodia","KHM","Lower middle income","East Asia & Pacific",5.557914145,3.196043,NA,77.0800018310547,0.493,NA,NA,92,14.3040628433228,4.8,75,4.8,25.6142918675755,64.9237759106607,1.5894821,NA,0.200500285368929,13.0222501,49.1,11.3,0.629141866131753,26.2687751019237,NA,858.694803031441,110317.808343717,-0.568605005741119,-1.32573544979095,2.66,10.154395838636,20,0.1927,60,59.22697,78.51066,38.0906284029133,-1.11445140838623,129.9161522,NA,0,171.192550764931,1,22.8,0.0159816136878041,45.1,1.04,65.79469872,0.031872729,0.019852978,7.6890577442,33.1162975078679,16.27022267,149.8,6.5,136.4197766,-0.25,1.035,91.5506744384766,-0.499217748641968,17.3365058163302,7.9031285,0.507411602714728,7.9980992061,0.397918462753296,5.76953772321403,0.0933333333333334,0.896551724137931,NA,0.954545454545455,0.352517985611511,NA,NA,0.470588235294118,0.072463768115942,0.563758389261745,0.384105960264901,0.5,0.435064935064935,0.823529411764706,0.986394557823129,NA,0.975757575757576,0.0163934426229508,0.36986301369863,0.42156862745098,0.791946308724832,0.0206896551724138,NA,0.617283950617284,0.0647482014388489,0.350649350649351,0.103896103896104,0.422818791946309,0.292517006802721,0.342105263157895,0.184931506849315,0.326666666666667,0.254658385093168,0.233128834355828,0.465648854961832,0.12987012987013,0.705035971223022,NA,0,0.276595744680851,0.927152317880795,0.352380952380952,0.653846153846154,0.377358490566038,0.603896103896104,0.409090909090909,0.746753246753247,0.274336283185841,0.856164383561644,0.420634920634921,0.211678832116788,0.23943661971831,0.330985915492958,0.710526315789474,0.355704697986577,0.918181818181818,0.300613496932515,0.350649350649351,0.166666666666667,0.439252336448598,0.15,0.172413793103448,0.304054054054054,0.317880794701987,0.482747327460214,0.401600099558583,0.504180637461064,0.284415535639472
